customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender_encoded,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
0564-MUUQK,Female,0,Yes,Yes,-0.506112772679992,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),1.0205411719672768,-0.16196011293222895,0,0,True,False,False,False,True,False
5054-IEXZT,Male,0,No,Yes,-1.2802480369298874,Yes,No,No,Yes,No,No,No,No,Yes,Electronic check,0.35074623807038746,-0.9741200580621336,1,1,True,False,False,False,True,False
5834-ASPWA,Male,0,No,No,-1.2802480369298874,Yes,Yes,No,No,No,No,No,No,Yes,Electronic check,0.354070282407345,-0.9740759393156236,1,1,True,False,False,False,True,False
0701-RFGFI,Female,0,Yes,Yes,0.6754621043330061,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),1.0172171276303197,1.0282533710421307,0,0,True,False,False,False,True,False
0019-EFAEP,Female,0,No,No,1.6125732136881425,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),1.213335743510798,2.19620894740218,0,0,False,False,True,False,True,False
5619-PTMIK,Female,0,Yes,No,0.5532302205040753,Yes,Yes,Yes,No,No,No,No,No,No,Electronic check,-0.38885362690260405,0.07786939309629931,0,0,True,False,False,True,False,False
3737-XBQDD,Male,0,No,No,-0.3431369275747509,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),0.6665304500813278,-0.10345865505992786,0,1,True,False,False,False,True,False
5882-CMAZQ,Female,0,Yes,Yes,-1.1172721918246462,No,No phone service,No,Yes,No,Yes,No,No,No,Electronic check,-1.0154359844190488,-0.9352073236402862,0,0,True,False,False,True,False,False
5846-QFDFI,Female,0,Yes,Yes,0.02355872391204165,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Credit card (automatic),0.7911821127172253,0.2670946968778219,0,0,True,False,False,False,True,False
4445-KWOKW,Female,0,No,No,0.3902543753988342,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),-0.1545085011471169,0.061016031929467376,0,0,False,True,False,True,False,False
3511-APPBJ,Male,0,No,No,-0.38388088885106114,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),1.1684611449618754,0.0041690270512925445,0,1,False,True,False,False,True,False
7967-HYCDE,Male,0,No,No,-0.9950403079957154,Yes,No,No,No,No,No,No,No,No,Bank transfer (automatic),0.19617817640187488,-0.7632103903709306,0,1,True,False,False,False,True,False
2430-RRYUW,Male,0,No,No,1.368109446030281,Yes,No,Yes,Yes,No,No,No,No,Yes,Mailed check,-0.3323448731743307,0.5216598642407004,0,1,False,True,False,True,False,False
3948-XHGNA,Male,0,No,No,-0.3431369275747509,Yes,No,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),-0.5068572008645872,-0.47335022580002734,1,1,True,False,False,True,False,False
3723-BFBGR,Male,1,No,No,-0.3431369275747509,Yes,Yes,No,Yes,No,No,No,No,No,Credit card (automatic),-0.3323448731743307,-0.43765815987341233,0,1,True,False,False,True,False,False
0565-IYCGT,Male,0,No,No,1.4903413298592119,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),0.45877767902149863,1.3558350638791106,1,1,False,True,False,True,False,False
5447-WZAFP,Female,0,No,No,0.8384379494382472,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Mailed check,1.1800953001412255,1.2871642349362475,0,0,False,True,False,False,True,False
5110-CHOPY,Female,0,No,No,1.1236456783724194,No,No phone service,Yes,No,Yes,No,Yes,Yes,No,Electronic check,-0.3722334052178177,0.4207823503455148,0,0,False,False,True,True,False,False
5445-UTODQ,Female,0,Yes,No,-1.0357842692720256,Yes,No,No,No,No,No,Yes,No,Yes,Electronic check,0.5418787874454303,-0.7529527818073485,1,0,True,False,False,False,True,False
4425-OWHWB,Female,0,No,No,-0.506112772679992,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),-1.5107185906256815,-0.8159984705701827,0,0,False,True,False,False,False,True
7892-QVYKW,Female,0,Yes,Yes,-0.38388088885106114,Yes,Yes,No,No,No,No,No,Yes,No,Electronic check,0.6914607826085073,-0.18304887376402373,0,0,True,False,False,False,True,False
9675-ICXCT,Male,0,Yes,Yes,1.6125732136881425,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,0.5319066544345585,1.5200009196429358,0,1,False,False,True,True,False,False
1024-VRZHF,Male,0,Yes,No,-0.8728084241667845,Yes,Yes,No,No,No,No,No,No,Yes,Electronic check,0.3374500607225587,-0.6430750436241164,1,1,True,False,False,False,True,False
4703-MQYKT,Male,0,No,No,-0.46536881140368175,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.5024084797832884,-0.8351239471822811,0,1,False,False,True,False,False,True
9497-QCMMS,Male,1,No,No,-1.2802480369298874,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Electronic check,0.95572230739661,-0.9660904461973079,1,1,True,False,False,False,True,False
5692-ICXLW,Male,1,No,No,-0.05792919864057891,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Electronic check,0.8609870437933281,0.2478809827727035,0,1,True,False,False,False,True,False
0602-DDUML,Female,0,No,No,1.0014137945434884,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Mailed check,0.16459975520078074,0.7107969305292032,0,0,False,False,True,True,False,False
2208-MPXIO,Female,0,Yes,Yes,0.512486259227765,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),-1.4891123024354593,-0.6162949644925276,0,0,False,False,True,False,False,True
1960-UYCNN,Male,0,No,No,-0.9135523854430948,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Electronic check,1.0122310611248837,-0.5566684785842209,0,1,True,False,False,False,True,False
0348-SDKOL,Female,0,Yes,No,1.0421577558197987,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),1.2399280982064562,1.589201173543919,1,0,True,False,False,False,True,False
3190-FZATL,Male,0,No,Yes,-0.7505765403378537,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.4907743246039378,-0.8889488179245189,0,1,True,False,False,False,False,True
7336-RLLRH,Male,0,Yes,No,-0.22090504374582004,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Mailed check,0.5335686766030371,-0.03483194486357485,0,1,False,True,False,True,False,False
4373-MAVJG,Female,0,Yes,Yes,-0.7505765403378537,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Bank transfer (automatic),0.8676351324672428,-0.4519085149961523,1,0,True,False,False,False,True,False
8901-HJXTF,Female,0,Yes,Yes,-0.8320644628904743,No,No phone service,No,Yes,No,No,No,No,No,Mailed check,-1.1833002234353907,-0.8709924880949363,1,0,True,False,False,True,False,False
7710-JSYOA,Female,0,Yes,Yes,1.4903413298592119,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),0.9474121965542169,1.8153759275275927,0,0,False,False,True,False,True,False
5419-KLXBN,Female,0,Yes,Yes,-0.3023929662984406,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),0.8094643565704907,-0.011272534227218285,1,0,True,False,False,False,True,False
3424-NMNBO,Male,1,Yes,No,1.0421577558197987,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,1.4643010909510716,1.7664923563944785,1,1,False,True,False,False,True,False
9885-MFVSU,Female,0,Yes,Yes,0.10504664646466222,No,No phone service,Yes,No,No,Yes,Yes,No,Yes,Credit card (automatic),-0.6132266196472196,-0.2740879071874726,0,0,False,False,True,True,False,False
4514-GFCFI,Female,1,No,No,-0.6690886177852331,Yes,Yes,No,No,No,No,Yes,No,Yes,Electronic check,0.6632064057443707,-0.41169427755225907,1,0,True,False,False,False,True,False
0607-MVMGC,Male,0,Yes,Yes,0.512486259227765,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),0.4637637455269347,0.5811981126559873,0,1,False,True,False,True,False,False
3365-SAIGS,Female,0,No,No,-0.6283446565089229,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic check,0.6233178737008834,-0.42095921431936556,0,0,True,False,False,False,True,False
9828-AOQLM,Female,0,Yes,Yes,-1.2802480369298874,Yes,No,No,No,No,No,No,No,Yes,Electronic check,-0.6348329078374417,-0.9872012664023578,1,0,True,False,False,True,False,False
8022-BECSI,Male,0,No,No,-0.42462485012737144,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.5024084797832884,-0.8209618295525611,0,1,False,True,False,False,False,True
8000-REIQB,Female,1,No,No,-1.2802480369298874,Yes,No,No,No,No,No,No,No,Yes,Electronic check,0.17124784387469535,-0.9765024703736753,1,0,True,False,False,False,True,False
9993-LHIEB,Male,0,Yes,Yes,1.4088534073065913,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Mailed check,0.10144291279859248,1.0342976393140049,0,1,False,False,True,True,False,False
0266-CLZKZ,Female,0,Yes,Yes,1.4088534073065913,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),1.3579316721684396,1.956489738239927,0,0,False,False,True,False,True,False
7615-ESMYF,Female,0,Yes,No,-1.2395040756535771,No,No phone service,No,No,No,No,Yes,Yes,No,Electronic check,-0.6713973955439717,-0.9645242306962019,1,0,True,False,False,True,False,False
3858-VOBET,Male,0,No,No,-0.38388088885106114,Yes,Yes,No,No,No,No,No,No,Yes,Electronic check,0.3374500607225587,-0.2527344338766176,1,1,True,False,False,False,True,False
7020-OZKXZ,Female,1,No,No,-0.9542963467194051,Yes,No,No,No,Yes,No,No,No,No,Credit card (automatic),0.35573230457582355,-0.7261506433025047,0,0,True,False,False,False,True,False
3977-QCRSL,Female,0,No,No,-1.1172721918246462,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.4841262359300234,-0.9553254720488605,0,0,True,False,False,False,False,True
0017-DINOC,Male,0,No,No,0.8791819107145575,No,No phone service,Yes,No,No,Yes,Yes,No,No,Credit card (automatic),-0.6514531295222281,0.07820028369512455,0,1,False,False,True,True,False,False
1447-PJGGA,Female,0,No,No,1.0014137945434884,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Electronic check,1.0122310611248837,1.4035715476029638,1,0,False,False,True,False,True,False
8565-CLBZW,Male,0,No,No,-0.3431369275747509,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Mailed check,0.8327326669291911,-0.05217061224201689,1,1,True,False,False,False,True,False
9139-WQQDY,Female,0,Yes,Yes,0.6754621043330061,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Mailed check,1.1850813666466615,1.1728966814752673,1,0,False,True,False,False,True,False
0224-HJAPT,Male,0,No,No,-1.1172721918246462,Yes,Yes,No,No,No,No,No,No,No,Electronic check,-0.5866342649515616,-0.9089125507203079,1,1,True,False,False,True,False,False
8086-OVPWV,Male,0,No,No,-1.2395040756535771,Yes,No,No,No,No,No,No,Yes,Yes,Electronic check,0.5119623884128152,-0.9274644836277759,1,1,True,False,False,False,True,False
9430-FRQOC,Female,0,No,Yes,-1.1580161531009565,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Mailed check,0.7413214476628662,-0.8567200735989412,1,0,True,False,False,False,True,False
7639-OPLNG,Male,0,Yes,Yes,1.5310852911355222,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),0.48038396721172105,1.521456838277767,0,1,False,False,True,True,False,False
3074-GQWYX,Male,0,No,No,-1.1172721918246462,Yes,Yes,No,No,No,No,No,No,Yes,Bank transfer (automatic),0.3690284819236528,-0.8495287179178062,1,1,True,False,False,False,True,False
1492-QGCLU,Male,0,Yes,Yes,0.8384379494382472,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,0.6947848269454648,1.0292019240920967,0,1,True,False,False,True,False,False
6845-RGTYS,Female,0,Yes,No,0.5939741817803856,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Electronic check,1.128572612918388,0.9928480769678308,1,0,True,False,False,False,True,False
7328-OWMOM,Female,0,No,Yes,-0.05792919864057891,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),-1.485788258098502,-0.7473938197470845,0,0,False,True,False,False,False,True
4418-LZMSV,Male,0,Yes,Yes,-0.791320501614164,Yes,No,No,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),-0.09966176958732204,-0.6764288159856998,0,1,True,False,False,True,False,False
5155-AZQPB,Female,0,Yes,Yes,-0.18016108246950976,Yes,Yes,No,No,No,No,No,No,No,Mailed check,-0.4952230456852367,-0.38517891089973055,0,0,True,False,False,True,False,False
8861-HGGKB,Female,0,No,No,-0.9135523854430948,Yes,Yes,No,No,No,No,No,Yes,No,Electronic check,0.7197151594726443,-0.6408029281788499,1,0,True,False,False,False,True,False
1087-GRUYI,Male,0,Yes,No,0.22727853029359305,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),-1.4758161250876303,-0.6793406532553619,0,1,False,False,True,False,False,True
7065-YUNRY,Female,0,No,No,-1.2802480369298874,Yes,No,No,No,No,No,No,No,Yes,Mailed check,-0.648129085185271,-0.9873777413883978,1,0,True,False,False,True,False,False
7694-VLBWQ,Male,0,Yes,No,1.4088534073065913,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Electronic check,1.3064089849456015,2.098971230094072,1,1,False,True,False,False,True,False
2546-KZAAT,Male,0,Yes,No,0.797693988161937,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Mailed check,0.35240826023886646,0.698024553414549,0,1,False,True,False,True,False,False
0181-RITDD,Male,0,Yes,Yes,1.2051336009250397,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,1.4410327805923713,2.004027687604485,0,1,False,False,True,False,True,False
5989-PGKJB,Female,0,No,No,-0.6690886177852331,Yes,No,No,Yes,No,No,No,Yes,Yes,Electronic check,0.7130670707987297,-0.41612821157651725,0,0,True,False,False,False,True,False
4795-KTRTH,Female,1,Yes,No,-1.1172721918246462,Yes,Yes,No,Yes,No,No,No,No,Yes,Electronic check,0.5385547431084732,-0.8433962121529118,1,0,True,False,False,False,True,False
8272-ONJLV,Male,0,No,No,-0.8320644628904743,Yes,No,No,No,Yes,No,Yes,Yes,No,Electronic check,1.0271892606411914,-0.48499757487867556,0,1,False,True,False,False,True,False
1488-PBLJN,Female,0,Yes,Yes,1.6125732136881425,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),1.7302246379076531,2.732891439323452,0,0,False,False,True,False,True,False
0308-GIQJT,Male,1,No,No,1.5718292524118322,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),1.3612557165053967,2.249857343158378,0,1,False,True,False,False,True,False
3778-FOAQW,Female,0,Yes,No,-0.3431369275747509,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.4841262359300234,-0.8058070401263656,0,0,False,True,False,False,False,True
4452-ROHMO,Female,0,No,No,-0.7098325790615434,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.5024084797832884,-0.8610657701301794,0,0,False,False,True,False,False,True
6481-OGDOO,Male,0,Yes,No,1.4088534073065913,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Credit card (automatic),0.8576629994563706,1.6645339332097968,1,1,False,True,False,False,True,False
3090-LETTY,Male,0,No,Yes,-1.2395040756535771,Yes,Yes,Yes,Yes,No,No,No,No,No,Bank transfer (automatic),-0.1279161464514586,-0.9479797007549403,0,1,True,False,False,True,False,False
5349-AZPEW,Female,0,Yes,Yes,-1.1172721918246462,No,No phone service,No,No,No,No,No,No,No,Mailed check,-1.3212480634191175,-0.9519945066873531,0,0,True,False,False,True,False,False
3753-TSEMP,Female,0,Yes,No,-0.7098325790615434,Yes,No,No,No,No,No,Yes,Yes,No,Electronic check,0.776223913200918,-0.3938482445889516,1,0,True,False,False,False,True,False
8305-VHZBZ,Male,0,No,No,-1.2802480369298874,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,-1.4824642137615447,-0.9984515467624158,1,1,True,False,False,False,False,True
9720-JJJOR,Male,0,Yes,Yes,0.3495104141225239,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),-0.14952243464168102,0.10059054754896525,0,1,False,True,False,True,False,False
8100-HZZLJ,Female,0,No,Yes,0.4309983366751445,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Electronic check,-0.02819481634274062,0.2001886177953601,0,0,True,False,False,True,False,False
8775-ERLNB,Male,1,Yes,No,-1.2802480369298874,Yes,Yes,No,No,No,No,No,No,No,Electronic check,0.31584377253233625,-0.9745833049004888,0,1,True,False,False,False,True,False
8309-IEYJD,Female,1,No,No,-1.2802480369298874,Yes,No,No,No,No,No,No,No,Yes,Mailed check,0.1928541320649173,-0.9762156985213601,0,0,True,False,False,False,True,False
9172-JITSM,Female,0,Yes,Yes,-0.26164900502213034,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic check,0.8643110881302852,0.03463302151646899,1,0,True,False,False,False,True,False
6298-QDFNH,Male,0,No,No,-0.42462485012737144,Yes,Yes,No,Yes,No,No,No,No,Yes,Electronic check,0.48370801154867815,-0.24395480332112152,1,1,True,False,False,False,True,False
7398-HPYZQ,Male,0,Yes,No,1.5718292524118322,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),0.856000977287892,1.8180009929449399,0,1,False,False,True,True,False,False
3546-GHEAE,Male,0,No,No,-1.0357842692720256,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.5073945462887242,-0.9344131862031058,0,1,False,False,True,False,False,True
7361-YPXFS,Female,1,No,No,-0.18016108246950976,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),-0.011574594657954289,-0.18340182373610406,0,0,True,False,False,True,False,False
6557-BZXLQ,Male,1,No,No,-0.6690886177852331,Yes,No,No,No,No,No,No,No,No,Electronic check,0.16127571086382367,-0.5470726512182891,0,1,True,False,False,False,True,False
2550-QHZGP,Male,0,No,No,-1.0357842692720256,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.5057325241202457,-0.9506268255455421,0,1,False,True,False,False,False,True
7519-JTWQH,Female,0,No,No,1.4903413298592119,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),1.5191478225108668,2.2818875531246596,0,0,False,False,True,False,True,False
2538-OIMXF,Female,0,No,Yes,-1.2802480369298874,No,No phone service,No,No,No,No,No,No,No,Mailed check,-1.3328822185984677,-0.9964662031694643,0,0,True,False,False,True,False,False
8543-MSDMF,Male,0,No,No,-1.1987601143772668,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,0.41888914697801183,-0.916412737627013,0,1,True,False,False,True,False,False
